	SampleID	Compartment	Cultivar	Site	Group	Type	Age	Phylum2	RA
860	RL15B4	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Thaumarchaeota	0.001464891
865	RL25B1	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Thaumarchaeota	0.001201519
866	RL25B2	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Thaumarchaeota	4.11E-05
867	RL25B3	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Thaumarchaeota	0.0006974
868	RL25B4	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Thaumarchaeota	0.00146014
873	RL40B1	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Thaumarchaeota	0.000735669
874	RL40B2	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Thaumarchaeota	0.001663845
875	RL40B3	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Thaumarchaeota	0.002457843
876	RL40B4	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Thaumarchaeota	0.0052629
881	L151	Soil	Soil	AL	L15	NA	15	Gemmatimonadetes	0.042231541
882	L152	Soil	Soil	AL	L15	NA	15	Gemmatimonadetes	0.030560387
883	L153	Soil	Soil	AL	L15	NA	15	Gemmatimonadetes	0.038734659
884	L154	Soil	Soil	AL	L15	NA	15	Gemmatimonadetes	0.037410072
885	L21	Soil	Soil	AL	L2	NA	2	Gemmatimonadetes	0.025139196
886	L22	Soil	Soil	AL	L2	NA	2	Gemmatimonadetes	0.022796289
887	L23	Soil	Soil	AL	L2	NA	2	Gemmatimonadetes	0.02658401
888	L24	Soil	Soil	AL	L2	NA	2	Gemmatimonadetes	0.002589163
889	L251	Soil	Soil	AL	L25	NA	25	Gemmatimonadetes	0.03970654
890	L252	Soil	Soil	AL	L25	NA	25	Gemmatimonadetes	0.041552927
891	L253	Soil	Soil	AL	L25	NA	25	Gemmatimonadetes	0.030646764
892	L254	Soil	Soil	AL	L25	NA	25	Gemmatimonadetes	0.043540488
893	L401	Soil	Soil	AL	L40	NA	40	Gemmatimonadetes	0.045746539
894	L402	Soil	Soil	AL	L40	NA	40	Gemmatimonadetes	0.030371732
895	L403	Soil	Soil	AL	L40	NA	40	Gemmatimonadetes	0.030318179
896	L404	Soil	Soil	AL	L40	NA	40	Gemmatimonadetes	0.029244889
897	RBL15B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Gemmatimonadetes	0.008438421
898	RBL15B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Gemmatimonadetes	0.006232074
899	RBL15B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Gemmatimonadetes	0.005271608
900	RBL15B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Gemmatimonadetes	0.006847012
905	RBL25B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Gemmatimonadetes	0.011315455
906	RBL25B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Gemmatimonadetes	0.005551193
907	RBL25B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Gemmatimonadetes	0.00741092
908	RBL25B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Gemmatimonadetes	0.008464232
913	RBL40B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Gemmatimonadetes	0.009093212
914	RBL40B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Gemmatimonadetes	0.008355579
915	RBL40B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Gemmatimonadetes	0.009716599
916	RBL40B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Gemmatimonadetes	0.008110747
921	RJL15B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Gemmatimonadetes	0.009121162
922	RJL15B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Gemmatimonadetes	0.010722107
923	RJL15B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Gemmatimonadetes	0.006610935
924	RJL15B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Gemmatimonadetes	0.007827789
929	RJL25B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Gemmatimonadetes	0.009596593
930	RJL25B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Gemmatimonadetes	0.007608798
931	RJL25B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Gemmatimonadetes	0.008398506
932	RJL25B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Gemmatimonadetes	0.011140463
937	RJL40B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Gemmatimonadetes	0.010422947
938	RJL40B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Gemmatimonadetes	0.011003998
939	RJL40B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Gemmatimonadetes	0.011075697
940	RJL40B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Gemmatimonadetes	0.008857859
945	RL15B1	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Gemmatimonadetes	0.005452172
946	RL15B2	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Gemmatimonadetes	0.002013726
947	RL15B3	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Gemmatimonadetes	0.000542984
948	RL15B4	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Gemmatimonadetes	0.001807155
953	RL25B1	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Gemmatimonadetes	0.005310713
954	RL25B2	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Gemmatimonadetes	0.000520064
955	RL25B3	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Gemmatimonadetes	0.003540646
956	RL25B4	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Gemmatimonadetes	0.00276975
961	RL40B1	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Gemmatimonadetes	0.000721521
962	RL40B2	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Gemmatimonadetes	0.002444232
963	RL40B3	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Gemmatimonadetes	0.002862299
964	RL40B4	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Gemmatimonadetes	0.006805052
969	L151	Soil	Soil	AL	L15	NA	15	Verrucomicrobia	0.025064799
970	L152	Soil	Soil	AL	L15	NA	15	Verrucomicrobia	0.017637787
971	L153	Soil	Soil	AL	L15	NA	15	Verrucomicrobia	0.021344425
972	L154	Soil	Soil	AL	L15	NA	15	Verrucomicrobia	0.02222679
973	L21	Soil	Soil	AL	L2	NA	2	Verrucomicrobia	0.019935089
974	L22	Soil	Soil	AL	L2	NA	2	Verrucomicrobia	0.020067451
975	L23	Soil	Soil	AL	L2	NA	2	Verrucomicrobia	0.021627433
976	L24	Soil	Soil	AL	L2	NA	2	Verrucomicrobia	0.00512142
977	L251	Soil	Soil	AL	L25	NA	25	Verrucomicrobia	0.020856783
978	L252	Soil	Soil	AL	L25	NA	25	Verrucomicrobia	0.019811399
979	L253	Soil	Soil	AL	L25	NA	25	Verrucomicrobia	0.015216489
980	L254	Soil	Soil	AL	L25	NA	25	Verrucomicrobia	0.019071596
981	L401	Soil	Soil	AL	L40	NA	40	Verrucomicrobia	0.017363258
982	L402	Soil	Soil	AL	L40	NA	40	Verrucomicrobia	0.015534658
983	L403	Soil	Soil	AL	L40	NA	40	Verrucomicrobia	0.017253259
984	L404	Soil	Soil	AL	L40	NA	40	Verrucomicrobia	0.015040229
985	RBL15B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Verrucomicrobia	0.019824233
986	RBL15B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Verrucomicrobia	0.008952743
987	RBL15B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Verrucomicrobia	0.012336098
988	RBL15B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Verrucomicrobia	0.013774735
993	RBL25B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Verrucomicrobia	0.022055775
994	RBL25B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Verrucomicrobia	0.020431098
995	RBL25B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Verrucomicrobia	0.016596667
996	RBL25B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Verrucomicrobia	0.02265624
1001	RBL40B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Verrucomicrobia	0.01723977
1002	RBL40B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Verrucomicrobia	0.019487453
1003	RBL40B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Verrucomicrobia	0.016419991
1004	RBL40B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Verrucomicrobia	0.016596991
1009	RJL15B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Verrucomicrobia	0.016369589
1010	RJL15B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Verrucomicrobia	0.013325856
1011	RJL15B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Verrucomicrobia	0.011870537
1012	RJL15B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Verrucomicrobia	0.013752615
1017	RJL25B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Verrucomicrobia	0.017953176
1018	RJL25B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Verrucomicrobia	0.017579409
1019	RJL25B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Verrucomicrobia	0.020384853
1020	RJL25B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Verrucomicrobia	0.016503896
1025	RJL40B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Verrucomicrobia	0.012218158
1026	RJL40B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Verrucomicrobia	0.013945528
1027	RJL40B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Verrucomicrobia	0.012416999
1028	RJL40B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Verrucomicrobia	0.012127628
1033	RL15B1	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Verrucomicrobia	0.010273039
1034	RL15B2	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Verrucomicrobia	0.006630228
1035	RL15B3	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Verrucomicrobia	0.002823517
1036	RL15B4	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Verrucomicrobia	0.005407774
1041	RL25B1	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Verrucomicrobia	0.01026097
1042	RL25B2	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Verrucomicrobia	0.001573876
1043	RL25B3	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Verrucomicrobia	0.009996066
1044	RL25B4	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Verrucomicrobia	0.00710501
1049	RL40B1	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Verrucomicrobia	0.002164563
1050	RL40B2	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Verrucomicrobia	0.005639402
1051	RL40B3	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Verrucomicrobia	0.010998071
1052	RL40B4	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Verrucomicrobia	0.035665329
1057	L151	Soil	Soil	AL	L15	NA	15	Planctomycetes	0.0171396
1058	L152	Soil	Soil	AL	L15	NA	15	Planctomycetes	0.012936189
1059	L153	Soil	Soil	AL	L15	NA	15	Planctomycetes	0.017089222
1060	L154	Soil	Soil	AL	L15	NA	15	Planctomycetes	0.015895855
1061	L21	Soil	Soil	AL	L2	NA	2	Planctomycetes	0.012520635
1062	L22	Soil	Soil	AL	L2	NA	2	Planctomycetes	0.013196378
1063	L23	Soil	Soil	AL	L2	NA	2	Planctomycetes	0.015861048
1064	L24	Soil	Soil	AL	L2	NA	2	Planctomycetes	0.001394164
1065	L251	Soil	Soil	AL	L25	NA	25	Planctomycetes	0.015174733
1066	L252	Soil	Soil	AL	L25	NA	25	Planctomycetes	0.013910718
1067	L253	Soil	Soil	AL	L25	NA	25	Planctomycetes	0.013732567
1068	L254	Soil	Soil	AL	L25	NA	25	Planctomycetes	0.013243206
1069	L401	Soil	Soil	AL	L40	NA	40	Planctomycetes	0.012431125
1070	L402	Soil	Soil	AL	L40	NA	40	Planctomycetes	0.012154059
1071	L403	Soil	Soil	AL	L40	NA	40	Planctomycetes	0.014969939
1072	L404	Soil	Soil	AL	L40	NA	40	Planctomycetes	0.01681918
1073	RBL15B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Planctomycetes	0.025705557
1074	RBL15B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Planctomycetes	0.017758061
1075	RBL15B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Planctomycetes	0.02405673
1076	RBL15B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Planctomycetes	0.023486999
1081	RBL25B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Planctomycetes	0.020758376
1082	RBL25B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Planctomycetes	0.040171681
1083	RBL25B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Planctomycetes	0.031093348
1084	RBL25B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Planctomycetes	0.024225677
1089	RBL40B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Planctomycetes	0.023773016
1090	RBL40B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Planctomycetes	0.028550454
1091	RBL40B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Planctomycetes	0.029494923
1092	RBL40B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Planctomycetes	0.029401457
1097	RJL15B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Planctomycetes	0.034665804
1098	RJL15B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Planctomycetes	0.027132404
1099	RJL15B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Planctomycetes	0.030060545
1100	RJL15B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Planctomycetes	0.02984007
1105	RJL25B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Planctomycetes	0.032375022
1106	RJL25B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Planctomycetes	0.032971457
1107	RJL25B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Planctomycetes	0.032290575
1108	RJL25B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Planctomycetes	0.029485537
1113	RJL40B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Planctomycetes	0.018849725
1114	RJL40B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Planctomycetes	0.028933963
1115	RJL40B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Planctomycetes	0.022722444
1116	RJL40B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Planctomycetes	0.021802929
1121	RL15B1	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Planctomycetes	0.031866508
1122	RL15B2	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Planctomycetes	0.019507117
1123	RL15B3	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Planctomycetes	0.006407211
1124	RL15B4	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Planctomycetes	0.012650083
1129	RL25B1	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Planctomycetes	0.016412746
1130	RL25B2	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Planctomycetes	0.007075601
1131	RL25B3	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Planctomycetes	0.028986803
1132	RL25B4	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Planctomycetes	0.040808646
1137	RL40B1	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Planctomycetes	0.004215947
1138	RL40B2	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Planctomycetes	0.00796584
1139	RL40B3	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Planctomycetes	0.023800635
1140	RL40B4	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Planctomycetes	0.035371585
1145	L151	Soil	Soil	AL	L15	NA	15	Bacteroidetes	0.036952598
1146	L152	Soil	Soil	AL	L15	NA	15	Bacteroidetes	0.047559517
1147	L153	Soil	Soil	AL	L15	NA	15	Bacteroidetes	0.042114193
1148	L154	Soil	Soil	AL	L15	NA	15	Bacteroidetes	0.094032203
1149	L21	Soil	Soil	AL	L2	NA	2	Bacteroidetes	0.05786072
1150	L22	Soil	Soil	AL	L2	NA	2	Bacteroidetes	0.065436124
1151	L23	Soil	Soil	AL	L2	NA	2	Bacteroidetes	0.05704951
1152	L24	Soil	Soil	AL	L2	NA	2	Bacteroidetes	0.019632111
1153	L251	Soil	Soil	AL	L25	NA	25	Bacteroidetes	0.031719125
1154	L252	Soil	Soil	AL	L25	NA	25	Bacteroidetes	0.046309317
1155	L253	Soil	Soil	AL	L25	NA	25	Bacteroidetes	0.039663477
1156	L254	Soil	Soil	AL	L25	NA	25	Bacteroidetes	0.034711684
1157	L401	Soil	Soil	AL	L40	NA	40	Bacteroidetes	0.050503965
1158	L402	Soil	Soil	AL	L40	NA	40	Bacteroidetes	0.041090377
1159	L403	Soil	Soil	AL	L40	NA	40	Bacteroidetes	0.057150578
1160	L404	Soil	Soil	AL	L40	NA	40	Bacteroidetes	0.050740556
1161	RBL15B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Bacteroidetes	0.065138689
1162	RBL15B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Bacteroidetes	0.041319323
1163	RBL15B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Bacteroidetes	0.033516189
1164	RBL15B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Bacteroidetes	0.038028491
1169	RBL25B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Bacteroidetes	0.097251388
1170	RBL25B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Bacteroidetes	0.037220071
1171	RBL25B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Bacteroidetes	0.037013955
1172	RBL25B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Bacteroidetes	0.044172289
1177	RBL40B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Bacteroidetes	0.050705991
1178	RBL40B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Bacteroidetes	0.059423385
1179	RBL40B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Bacteroidetes	0.053998805
1180	RBL40B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Bacteroidetes	0.072783939
1185	RJL15B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Bacteroidetes	0.047168667
1186	RJL15B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Bacteroidetes	0.046213214
1187	RJL15B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Bacteroidetes	0.025052662
1188	RJL15B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Bacteroidetes	0.039354882
1193	RJL25B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Bacteroidetes	0.043332929
1194	RJL25B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Bacteroidetes	0.037856117
1195	RJL25B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Bacteroidetes	0.048388831
1196	RJL25B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Bacteroidetes	0.032314014
1201	RJL40B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Bacteroidetes	0.027932961
1202	RJL40B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Bacteroidetes	0.041208167
1203	RJL40B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Bacteroidetes	0.030876494
1204	RJL40B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Bacteroidetes	0.036798306
1209	RL15B1	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Bacteroidetes	0.056817367
1210	RL15B2	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Bacteroidetes	0.035411444
1211	RL15B3	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Bacteroidetes	0.046940964
1212	RL15B4	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Bacteroidetes	0.040729433
1217	RL25B1	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Bacteroidetes	0.045873985
1218	RL25B2	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Bacteroidetes	0.008512618
1219	RL25B3	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Bacteroidetes	0.050963842
1220	RL25B4	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Bacteroidetes	0.023843931
1225	RL40B1	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Bacteroidetes	0.019495218
1226	RL40B2	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Bacteroidetes	0.119899875
1227	RL40B3	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Bacteroidetes	0.033709788
1228	RL40B4	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Bacteroidetes	0.094560854
1233	L151	Soil	Soil	AL	L15	NA	15	Firmicutes	0.026761118
1234	L152	Soil	Soil	AL	L15	NA	15	Firmicutes	0.065088597
1235	L153	Soil	Soil	AL	L15	NA	15	Firmicutes	0.033508011
1236	L154	Soil	Soil	AL	L15	NA	15	Firmicutes	0.077629325
1237	L21	Soil	Soil	AL	L2	NA	2	Firmicutes	0.016941328
1238	L22	Soil	Soil	AL	L2	NA	2	Firmicutes	0.03129067
1239	L23	Soil	Soil	AL	L2	NA	2	Firmicutes	0.028371171
1240	L24	Soil	Soil	AL	L2	NA	2	Firmicutes	0.802711508
1241	L251	Soil	Soil	AL	L25	NA	25	Firmicutes	0.032058149
1242	L252	Soil	Soil	AL	L25	NA	25	Firmicutes	0.025298481
1243	L253	Soil	Soil	AL	L25	NA	25	Firmicutes	0.057382512
1244	L254	Soil	Soil	AL	L25	NA	25	Firmicutes	0.02859015
1245	L401	Soil	Soil	AL	L40	NA	40	Firmicutes	0.011033463
1246	L402	Soil	Soil	AL	L40	NA	40	Firmicutes	0.024375193
1247	L403	Soil	Soil	AL	L40	NA	40	Firmicutes	0.013699926
1248	L404	Soil	Soil	AL	L40	NA	40	Firmicutes	0.010350265
1249	RBL15B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Firmicutes	0.017442095
1250	RBL15B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Firmicutes	0.023588067
1251	RBL15B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Firmicutes	0.031790206
1252	RBL15B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L15B	NA	15	Firmicutes	0.040194245
1257	RBL25B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Firmicutes	0.109489735
1258	RBL25B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Firmicutes	0.026415554
1259	RBL25B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Firmicutes	0.017707628
1260	RBL25B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L25B	NA	25	Firmicutes	0.012300634
1265	RBL40B1	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Firmicutes	0.033332889
1266	RBL40B2	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Firmicutes	0.025413775
1267	RBL40B3	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Firmicutes	0.021875622
1268	RBL40B4	Rhizoplane	Bothriochloa ischaemum 	AL	RB.L40B	NA	40	Firmicutes	0.040653866
1273	RJL15B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Firmicutes	0.015251337
1274	RJL15B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Firmicutes	0.0179859
1275	RJL15B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Firmicutes	0.018892172
1276	RJL15B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L15B	NA	15	Firmicutes	0.023699305
1281	RJL25B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Firmicutes	0.016120119
1282	RJL25B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Firmicutes	0.011580939
1283	RJL25B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Firmicutes	0.008143191
1284	RJL25B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L25B	NA	25	Firmicutes	0.022481055
1289	RJL40B1	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Firmicutes	0.26137749
1290	RJL40B2	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Firmicutes	0.039443249
1291	RJL40B3	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Firmicutes	0.013253652
1292	RJL40B4	Rhizosphere	Bothriochloa ischaemum 	AL	RJ.L40B	NA	40	Firmicutes	0.047853879
