	SampleID	Compartment	Cultivar	Site	Group	Type	Age	Phylum2	RA
1850	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Firmicutes	0.045790322
1851	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Firmicutes	0.064270372
1852	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Firmicutes	0.068652517
1853	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Firmicutes	0.0119683
1854	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Firmicutes	0.054400513
1855	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Firmicutes	0.019711903
1856	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Firmicutes	0.026679876
1877	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Firmicutes	0.049873857
1878	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Firmicutes	0.084842423
1879	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Firmicutes	0.153118363
1880	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Firmicutes	0.008925851
1885	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Firmicutes	0.043152749
1886	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Firmicutes	0.019959025
1887	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Firmicutes	0.010909236
1888	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Firmicutes	0.037506342
1889	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Firmicutes	0.019869502
1890	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Firmicutes	0.038710714
1891	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Firmicutes	0.028587429
1892	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Firmicutes	0.025155383
1913	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Firmicutes	0.261075297
1914	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Firmicutes	0.095534162
1915	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Firmicutes	0.016372306
1916	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Firmicutes	0.056298684
1921	G01	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.038834684
1922	G02	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.019373804
1923	G03	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.034608456
1924	G04	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.033500584
1925	G151	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.052540667
1926	G152	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.048919855
1927	G153	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.064817598
1928	G154	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.053116357
1929	G281	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.023581943
1930	G282	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.02528205
1931	G283	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.038904706
1932	G284	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.027609437
1933	G361	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.173173389
1934	G362	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.059203335
1935	G363	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.06767165
1936	G364	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.047437852
1937	G51	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.03702276
1938	G52	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.022040132
1939	G53	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.022521248
1940	G54	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.034991064
1941	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Bacteroidetes	0.029796042
1942	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Bacteroidetes	0.033870285
1943	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Bacteroidetes	0.035876993
1944	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Bacteroidetes	0.034679793
1945	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Bacteroidetes	0.034690558
1946	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Bacteroidetes	0.040534462
1947	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Bacteroidetes	0.032421641
1948	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Bacteroidetes	0.042155254
1969	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Bacteroidetes	0.025181579
1970	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Bacteroidetes	0.02783527
1971	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Bacteroidetes	0.025515679
1972	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Bacteroidetes	0.026126462
1977	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Bacteroidetes	0.084506073
1978	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Bacteroidetes	0.062941749
1979	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Bacteroidetes	0.111407571
1980	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Bacteroidetes	0.112021969
1981	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Bacteroidetes	0.040756914
1982	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Bacteroidetes	0.081534004
1983	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Bacteroidetes	0.047732512
1984	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Bacteroidetes	0.048406235
2005	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Bacteroidetes	0.047307249
2006	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Bacteroidetes	0.109699476
2007	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Bacteroidetes	0.105975315
2008	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Bacteroidetes	0.0539816
2013	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Bacteroidetes	0.019286145
2014	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Bacteroidetes	0.020421651
2015	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Bacteroidetes	0.027352719
2016	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Bacteroidetes	0.01974791
2017	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Bacteroidetes	0.047684124
2018	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Bacteroidetes	0.058266852
2019	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Bacteroidetes	0.04550788
2020	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Bacteroidetes	0.047450378
2041	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Bacteroidetes	0.052861035
2042	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Bacteroidetes	0.011739537
2043	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Bacteroidetes	0.03459349
2044	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Bacteroidetes	0.073717432
2049	G01	Soil	Soil	GE	G0	Soil	0	Unassigned	0.133017738
2050	G02	Soil	Soil	GE	G0	Soil	0	Unassigned	0.139294504
2051	G03	Soil	Soil	GE	G0	Soil	0	Unassigned	0.114732872
2052	G04	Soil	Soil	GE	G0	Soil	0	Unassigned	0.111540312
2053	G151	Soil	Soil	GE	G15	Soil	15	Unassigned	0.11834231
2054	G152	Soil	Soil	GE	G15	Soil	15	Unassigned	0.109591256
2055	G153	Soil	Soil	GE	G15	Soil	15	Unassigned	0.116614292
2056	G154	Soil	Soil	GE	G15	Soil	15	Unassigned	0.116920433
2057	G281	Soil	Soil	GE	G28	Soil	28	Unassigned	0.133694732
2058	G282	Soil	Soil	GE	G28	Soil	28	Unassigned	0.14674789
2059	G283	Soil	Soil	GE	G28	Soil	28	Unassigned	0.123549635
2060	G284	Soil	Soil	GE	G28	Soil	28	Unassigned	0.138831773
2061	G361	Soil	Soil	GE	G36	Soil	36	Unassigned	0.069137562
2062	G362	Soil	Soil	GE	G36	Soil	36	Unassigned	0.122550141
2063	G363	Soil	Soil	GE	G36	Soil	36	Unassigned	0.121174678
2064	G364	Soil	Soil	GE	G36	Soil	36	Unassigned	0.101072982
2065	G51	Soil	Soil	GE	G5	Soil	5	Unassigned	0.112851154
2066	G52	Soil	Soil	GE	G5	Soil	5	Unassigned	0.10663097
2067	G53	Soil	Soil	GE	G5	Soil	5	Unassigned	0.112080926
2068	G54	Soil	Soil	GE	G5	Soil	5	Unassigned	0.112054717
2069	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Unassigned	0.076204037
2070	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Unassigned	0.076628048
2071	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Unassigned	0.084401653
2072	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Unassigned	0.080074955
2073	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Unassigned	0.062741647
2074	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Unassigned	0.074017727
2075	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Unassigned	0.083529647
2076	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Unassigned	0.07601286
2097	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Unassigned	0.088501344
2098	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Unassigned	0.075558563
2099	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Unassigned	0.074414106
2100	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Unassigned	0.102560686
2105	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Unassigned	0.047190586
2106	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Unassigned	0.048279273
2107	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Unassigned	0.072996375
2108	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Unassigned	0.044045831
2109	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Unassigned	0.104358726
2110	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Unassigned	0.107839603
2111	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Unassigned	0.107332395
2112	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Unassigned	0.07690624
2133	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Unassigned	0.168346142
2134	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Unassigned	0.11229715
2135	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Unassigned	0.035646917
2136	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Unassigned	0.047081582
2141	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Unassigned	0.069068506
2142	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Unassigned	0.07649197
2143	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Unassigned	0.083849819
2144	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Unassigned	0.066467274
2145	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Unassigned	0.06207377
2146	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Unassigned	0.068546876
2147	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Unassigned	0.08512227
2148	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Unassigned	0.075974069
2169	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Unassigned	0.054854788
2170	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Unassigned	0.061612515
2171	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Unassigned	0.076679803
2172	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Unassigned	0.060166532
2177	G01	Soil	Soil	GE	G0	Soil	0	Acidobacteria	0.16830198
2178	G02	Soil	Soil	GE	G0	Soil	0	Acidobacteria	0.123352475
2179	G03	Soil	Soil	GE	G0	Soil	0	Acidobacteria	0.13470416
2180	G04	Soil	Soil	GE	G0	Soil	0	Acidobacteria	0.130895594
2181	G151	Soil	Soil	GE	G15	Soil	15	Acidobacteria	0.168842827
2182	G152	Soil	Soil	GE	G15	Soil	15	Acidobacteria	0.192808916
2183	G153	Soil	Soil	GE	G15	Soil	15	Acidobacteria	0.119428884
2184	G154	Soil	Soil	GE	G15	Soil	15	Acidobacteria	0.224267569
2185	G281	Soil	Soil	GE	G28	Soil	28	Acidobacteria	0.142338258
2186	G282	Soil	Soil	GE	G28	Soil	28	Acidobacteria	0.150695222
2187	G283	Soil	Soil	GE	G28	Soil	28	Acidobacteria	0.222349055
2188	G284	Soil	Soil	GE	G28	Soil	28	Acidobacteria	0.140509172
2189	G361	Soil	Soil	GE	G36	Soil	36	Acidobacteria	0.095778588
2190	G362	Soil	Soil	GE	G36	Soil	36	Acidobacteria	0.234385724
2191	G363	Soil	Soil	GE	G36	Soil	36	Acidobacteria	0.17016077
2192	G364	Soil	Soil	GE	G36	Soil	36	Acidobacteria	0.130296714
2193	G51	Soil	Soil	GE	G5	Soil	5	Acidobacteria	0.217607093
2194	G52	Soil	Soil	GE	G5	Soil	5	Acidobacteria	0.100924874
2195	G53	Soil	Soil	GE	G5	Soil	5	Acidobacteria	0.108565348
2196	G54	Soil	Soil	GE	G5	Soil	5	Acidobacteria	0.188742122
2197	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Acidobacteria	0.11032446
2198	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Acidobacteria	0.106266201
2199	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Acidobacteria	0.10646554
2200	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Acidobacteria	0.118027422
2201	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Acidobacteria	0.099525371
2202	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Acidobacteria	0.102804604
2203	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Acidobacteria	0.10608904
2204	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Acidobacteria	0.103227011
2225	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Acidobacteria	0.103253785
2226	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Acidobacteria	0.091320384
2227	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Acidobacteria	0.106196097
2228	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Acidobacteria	0.103120254
2233	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Acidobacteria	0.036300451
2234	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Acidobacteria	0.030042918
2235	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Acidobacteria	0.022737951
2236	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Acidobacteria	0.024687851
2237	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Acidobacteria	0.019354143
2238	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Acidobacteria	0.02061718
2239	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Acidobacteria	0.036221008
2240	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Acidobacteria	0.029202714
2261	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Acidobacteria	0.016347542
2262	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Acidobacteria	0.028350477
2263	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Acidobacteria	0.034963685
2264	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Acidobacteria	0.030798757
2269	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Acidobacteria	0.092399384
2270	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Acidobacteria	0.109404534
2271	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Acidobacteria	0.132928108
2272	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Acidobacteria	0.094894117
2273	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Acidobacteria	0.093626486
2274	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Acidobacteria	0.105356856
2275	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Acidobacteria	0.110576282
2276	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Acidobacteria	0.10648934
2297	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Acidobacteria	0.052488868
2298	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Acidobacteria	0.073793288
2299	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Acidobacteria	0.095022624
2300	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Acidobacteria	0.070104754
2305	G01	Soil	Soil	GE	G0	Soil	0	Proteobacteria	0.260833666
2306	G02	Soil	Soil	GE	G0	Soil	0	Proteobacteria	0.203992343
2307	G03	Soil	Soil	GE	G0	Soil	0	Proteobacteria	0.266466813
2308	G04	Soil	Soil	GE	G0	Soil	0	Proteobacteria	0.246477421
2309	G151	Soil	Soil	GE	G15	Soil	15	Proteobacteria	0.290286165
2310	G152	Soil	Soil	GE	G15	Soil	15	Proteobacteria	0.306901338
2311	G153	Soil	Soil	GE	G15	Soil	15	Proteobacteria	0.325768548
2312	G154	Soil	Soil	GE	G15	Soil	15	Proteobacteria	0.299752947
2313	G281	Soil	Soil	GE	G28	Soil	28	Proteobacteria	0.197749679
2314	G282	Soil	Soil	GE	G28	Soil	28	Proteobacteria	0.249842926
2315	G283	Soil	Soil	GE	G28	Soil	28	Proteobacteria	0.229412871
2316	G284	Soil	Soil	GE	G28	Soil	28	Proteobacteria	0.19862291
2317	G361	Soil	Soil	GE	G36	Soil	36	Proteobacteria	0.167108218
2318	G362	Soil	Soil	GE	G36	Soil	36	Proteobacteria	0.26721574
2319	G363	Soil	Soil	GE	G36	Soil	36	Proteobacteria	0.262050881
2320	G364	Soil	Soil	GE	G36	Soil	36	Proteobacteria	0.248562595
2321	G51	Soil	Soil	GE	G5	Soil	5	Proteobacteria	0.246566761
2322	G52	Soil	Soil	GE	G5	Soil	5	Proteobacteria	0.212815728
2323	G53	Soil	Soil	GE	G5	Soil	5	Proteobacteria	0.210059132
2324	G54	Soil	Soil	GE	G5	Soil	5	Proteobacteria	0.233838133
2325	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Proteobacteria	0.332133581
2326	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Proteobacteria	0.345976829
2327	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Proteobacteria	0.322018859
2328	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Proteobacteria	0.308396785
2329	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Proteobacteria	0.427179159
2330	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Proteobacteria	0.452837677
2331	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Proteobacteria	0.387795302
2332	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Proteobacteria	0.411493977
2353	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Proteobacteria	0.306488946
2354	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Proteobacteria	0.33147588
2355	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Proteobacteria	0.323556297
2356	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Proteobacteria	0.298755629
2361	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Proteobacteria	0.251092454
2362	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Proteobacteria	0.18379948
2363	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Proteobacteria	0.255671902
2364	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Proteobacteria	0.230591291
2365	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Proteobacteria	0.272966198
2366	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Proteobacteria	0.29752033
2367	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Proteobacteria	0.363710913
2368	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Proteobacteria	0.319156289
2389	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Proteobacteria	0.185685328
2390	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Proteobacteria	0.230760044
2391	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Proteobacteria	0.230635555
2392	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Proteobacteria	0.219734357
2397	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Proteobacteria	0.319868747
2398	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Proteobacteria	0.312999802
2399	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Proteobacteria	0.296380841
2400	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Proteobacteria	0.330974444
2401	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Proteobacteria	0.415866125
2402	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Proteobacteria	0.386437865
2403	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Proteobacteria	0.358676231
2404	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Proteobacteria	0.364953552
2425	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Proteobacteria	0.235648302
2426	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Proteobacteria	0.304225164
2427	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Proteobacteria	0.313372744
2428	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Proteobacteria	0.232527532
2433	G01	Soil	Soil	GE	G0	Soil	0	Actinobacteria	0.258122669
2434	G02	Soil	Soil	GE	G0	Soil	0	Actinobacteria	0.387134263
2435	G03	Soil	Soil	GE	G0	Soil	0	Actinobacteria	0.319920622
2436	G04	Soil	Soil	GE	G0	Soil	0	Actinobacteria	0.343033885
2437	G151	Soil	Soil	GE	G15	Soil	15	Actinobacteria	0.227109515
2438	G152	Soil	Soil	GE	G15	Soil	15	Actinobacteria	0.183038422
2439	G153	Soil	Soil	GE	G15	Soil	15	Actinobacteria	0.232231179
2440	G154	Soil	Soil	GE	G15	Soil	15	Actinobacteria	0.150071162
2441	G281	Soil	Soil	GE	G28	Soil	28	Actinobacteria	0.383605975
2442	G282	Soil	Soil	GE	G28	Soil	28	Actinobacteria	0.305324118
2443	G283	Soil	Soil	GE	G28	Soil	28	Actinobacteria	0.203346584
2444	G284	Soil	Soil	GE	G28	Soil	28	Actinobacteria	0.367756074
2445	G361	Soil	Soil	GE	G36	Soil	36	Actinobacteria	0.189580279
2446	G362	Soil	Soil	GE	G36	Soil	36	Actinobacteria	0.149050561
2447	G363	Soil	Soil	GE	G36	Soil	36	Actinobacteria	0.205650974
2448	G364	Soil	Soil	GE	G36	Soil	36	Actinobacteria	0.300980653
2449	G51	Soil	Soil	GE	G5	Soil	5	Actinobacteria	0.233155046
2450	G52	Soil	Soil	GE	G5	Soil	5	Actinobacteria	0.458935042
2451	G53	Soil	Soil	GE	G5	Soil	5	Actinobacteria	0.450882935
2452	G54	Soil	Soil	GE	G5	Soil	5	Actinobacteria	0.277832274
2453	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Actinobacteria	0.37110575
2454	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Actinobacteria	0.355340422
2455	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Actinobacteria	0.353287069
2456	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Actinobacteria	0.341756951
2457	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Actinobacteria	0.289110205
2458	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Actinobacteria	0.2377034
2459	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Actinobacteria	0.275517402
2460	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Actinobacteria	0.255452835
2481	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Actinobacteria	0.356719078
2482	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Actinobacteria	0.364896779
2483	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Actinobacteria	0.366214909
2484	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Actinobacteria	0.353713129
